Via_de_acesso;UF;nome_pais_correto;mes;ano;Chegadas
Aéreo;Alagoas;Alemanha;Janeiro;2023;12
Aéreo;Alagoas;Alemanha;Fevereiro;2023;10
Aéreo;Alagoas;Alemanha;Marco;2023;3
Aéreo;Alagoas;Argentina;Janeiro;2023;564
Aéreo;Alagoas;Argentina;Fevereiro;2023;474
Aéreo;Alagoas;Argentina;Marco;2023;520
Aéreo;Alagoas;Áustria;Janeiro;2023;1
Aéreo;Alagoas;Áustria;Marco;2023;4
Aéreo;Alagoas;Bélgica;Janeiro;2023;3
Aéreo;Alagoas;Bélgica;Fevereiro;2023;3
Aéreo;Alagoas;Bélgica;Marco;2023;0
Aéreo;Alagoas;Cabo Verde;Janeiro;2023;0
Aéreo;Alagoas;Canadá;Janeiro;2023;0
Aéreo;Alagoas;Chile;Janeiro;2023;1
Aéreo;Alagoas;Chile;Fevereiro;2023;1
Aéreo;Alagoas;Chile;Marco;2023;1
Aéreo;Alagoas;Dinamarca;Fevereiro;2023;1
Aéreo;Alagoas;Eslováquia;Janeiro;2023;0
Aéreo;Alagoas;Eslovênia;Janeiro;2023;5
Aéreo;Alagoas;Eslovênia;Fevereiro;2023;0
Aéreo;Alagoas;Espanha;Janeiro;2023;7
Aéreo;Alagoas;Espanha;Fevereiro;2023;13
Aéreo;Alagoas;Espanha;Marco;2023;13
Aéreo;Alagoas;Estados Unidos;Marco;2023;1
Aéreo;Alagoas;França;Janeiro;2023;9
Aéreo;Alagoas;França;Fevereiro;2023;19
Aéreo;Alagoas;França;Marco;2023;8
Aéreo;Alagoas;Grécia;Fevereiro;2023;1
Aéreo;Alagoas;Holanda;Janeiro;2023;0
Aéreo;Alagoas;Holanda;Fevereiro;2023;1
Aéreo;Alagoas;Honduras;Janeiro;2023;1
Aéreo;Alagoas;Hungria;Janeiro;2023;2
Aéreo;Alagoas;Hungria;Fevereiro;2023;2
Aéreo;Alagoas;Irlanda;Janeiro;2023;1
Aéreo;Alagoas;Irlanda;Fevereiro;2023;0
Aéreo;Alagoas;Irlanda;Marco;2023;0
Aéreo;Alagoas;Israel;Fevereiro;2023;5
Aéreo;Alagoas;Israel;Marco;2023;2
Aéreo;Alagoas;Itália;Janeiro;2023;79
Aéreo;Alagoas;Itália;Fevereiro;2023;41
Aéreo;Alagoas;Itália;Marco;2023;29
Aéreo;Alagoas;México;Fevereiro;2023;1
Aéreo;Alagoas;Noruega;Janeiro;2023;0
Aéreo;Alagoas;Paraguai;Fevereiro;2023;1
Aéreo;Alagoas;Paraguai;Marco;2023;1
Aéreo;Alagoas;Peru;Marco;2023;1
Aéreo;Alagoas;Polônia;Janeiro;2023;1
Aéreo;Alagoas;Portugal;Janeiro;2023;133
Aéreo;Alagoas;Portugal;Fevereiro;2023;108
Aéreo;Alagoas;Portugal;Marco;2023;165
Aéreo;Alagoas;Reino Unido;Janeiro;2023;3
Aéreo;Alagoas;Reino Unido;Fevereiro;2023;0
Aéreo;Alagoas;Reino Unido;Marco;2023;3
Aéreo;Alagoas;Romênia;Marco;2023;1
Aéreo;Alagoas;Suécia;Janeiro;2023;0
Aéreo;Alagoas;Suécia;Fevereiro;2023;2
Aéreo;Alagoas;Suíça;Janeiro;2023;5
Aéreo;Alagoas;Suíça;Fevereiro;2023;9
Aéreo;Alagoas;Suíça;Marco;2023;2
Aéreo;Alagoas;Uruguai;Fevereiro;2023;4
Aéreo;Alagoas;Venezuela;Janeiro;2023;2
Aéreo;Alagoas;Venezuela;Marco;2023;1
Aéreo;Amapá;França;Janeiro;2023;0
Aéreo;Amazonas;África do Sul;Janeiro;2023;2
Aéreo;Amazonas;África do Sul;Fevereiro;2023;1
Aéreo;Amazonas;África do Sul;Marco;2023;1
Aéreo;Amazonas;Alemanha;Janeiro;2023;16
Aéreo;Amazonas;Alemanha;Fevereiro;2023;12
Aéreo;Amazonas;Alemanha;Marco;2023;10
Aéreo;Amazonas;Argentina;Janeiro;2023;4
Aéreo;Amazonas;Argentina;Fevereiro;2023;4
Aéreo;Amazonas;Argentina;Marco;2023;6
Aéreo;Amazonas;Austrália;Janeiro;2023;5
Aéreo;Amazonas;Austrália;Fevereiro;2023;5
Aéreo;Amazonas;Austrália;Marco;2023;3
Aéreo;Amazonas;Áustria;Fevereiro;2023;1
Aéreo;Amazonas;Bahamas;Marco;2023;1
Aéreo;Amazonas;Barbados;Marco;2023;1
Aéreo;Amazonas;Bélgica;Janeiro;2023;1
Aéreo;Amazonas;Bélgica;Marco;2023;1
Aéreo;Amazonas;Belize;Janeiro;2023;6
Aéreo;Amazonas;Bolívia;Janeiro;2023;1
Aéreo;Amazonas;Bolívia;Marco;2023;2
Aéreo;Amazonas;Canadá;Janeiro;2023;53
Aéreo;Amazonas;Canadá;Fevereiro;2023;47
Aéreo;Amazonas;Canadá;Marco;2023;78
Aéreo;Amazonas;Chile;Janeiro;2023;0
Aéreo;Amazonas;Chile;Marco;2023;2
Aéreo;Amazonas;China;Janeiro;2023;1
Aéreo;Amazonas;China;Fevereiro;2023;2
Aéreo;Amazonas;China;Marco;2023;10
Aéreo;Amazonas;Colômbia;Janeiro;2023;10
Aéreo;Amazonas;Colômbia;Fevereiro;2023;16
Aéreo;Amazonas;Colômbia;Marco;2023;54
Aéreo;Amazonas;Costa Rica;Janeiro;2023;10
Aéreo;Amazonas;Costa Rica;Fevereiro;2023;6
Aéreo;Amazonas;Costa Rica;Marco;2023;7
Aéreo;Amazonas;Cuba;Janeiro;2023;8
Aéreo;Amazonas;Cuba;Fevereiro;2023;15
Aéreo;Amazonas;Cuba;Marco;2023;5
Aéreo;Amazonas;Dinamarca;Fevereiro;2023;1
Aéreo;Amazonas;Dinamarca;Marco;2023;3
Aéreo;Amazonas;Equador;Janeiro;2023;12
Aéreo;Amazonas;Equador;Fevereiro;2023;16
Aéreo;Amazonas;Equador;Marco;2023;14
Aéreo;Amazonas;Eslovênia;Marco;2023;1
Aéreo;Amazonas;Espanha;Janeiro;2023;3
Aéreo;Amazonas;Espanha;Fevereiro;2023;2
Aéreo;Amazonas;Espanha;Marco;2023;20
Aéreo;Amazonas;Estados Unidos;Janeiro;2023;1301
Aéreo;Amazonas;Estados Unidos;Fevereiro;2023;551
Aéreo;Amazonas;Estados Unidos;Marco;2023;1248
Aéreo;Amazonas;Etiópia;Janeiro;2023;1
Aéreo;Amazonas;Finlândia;Janeiro;2023;1
Aéreo;Amazonas;Finlândia;Fevereiro;2023;0
Aéreo;Amazonas;Finlândia;Marco;2023;1
Aéreo;Amazonas;França;Janeiro;2023;9
Aéreo;Amazonas;França;Fevereiro;2023;12
Aéreo;Amazonas;França;Marco;2023;4
Aéreo;Amazonas;Grécia;Janeiro;2023;0
Aéreo;Amazonas;Guatemala;Janeiro;2023;1
Aéreo;Amazonas;Guatemala;Fevereiro;2023;0
Aéreo;Amazonas;Guatemala;Marco;2023;1
Aéreo;Amazonas;Guiana;Janeiro;2023;1
Aéreo;Amazonas;Guiana;Marco;2023;3
Aéreo;Amazonas;Haiti;Janeiro;2023;6
Aéreo;Amazonas;Haiti;Fevereiro;2023;0
Aéreo;Amazonas;Haiti;Marco;2023;1
Aéreo;Amazonas;Holanda;Janeiro;2023;1
Aéreo;Amazonas;Holanda;Fevereiro;2023;27
Aéreo;Amazonas;Holanda;Marco;2023;6
Aéreo;Amazonas;Honduras;Janeiro;2023;0
Aéreo;Amazonas;Honduras;Fevereiro;2023;0
Aéreo;Amazonas;Honduras;Marco;2023;4
Aéreo;Amazonas;Hungria;Janeiro;2023;2
Aéreo;Amazonas;Hungria;Marco;2023;1
Aéreo;Amazonas;Índia;Marco;2023;4
Aéreo;Amazonas;Indonésia;Marco;2023;0
Aéreo;Amazonas;Irã;Janeiro;2023;1
Aéreo;Amazonas;Irã;Marco;2023;2
Aéreo;Amazonas;Irlanda;Janeiro;2023;2
Aéreo;Amazonas;Irlanda;Fevereiro;2023;3
Aéreo;Amazonas;Irlanda;Marco;2023;3
Aéreo;Amazonas;Israel;Janeiro;2023;5
Aéreo;Amazonas;Israel;Fevereiro;2023;2
Aéreo;Amazonas;Israel;Marco;2023;0
Aéreo;Amazonas;Itália;Janeiro;2023;1
Aéreo;Amazonas;Itália;Fevereiro;2023;4
Aéreo;Amazonas;Itália;Marco;2023;7
Aéreo;Amazonas;Jamaica;Marco;2023;1
Aéreo;Amazonas;Japão;Janeiro;2023;2
Aéreo;Amazonas;Japão;Fevereiro;2023;2
Aéreo;Amazonas;Japão;Marco;2023;7
Aéreo;Amazonas;Malásia;Janeiro;2023;1
Aéreo;Amazonas;México;Janeiro;2023;17
Aéreo;Amazonas;México;Fevereiro;2023;14
Aéreo;Amazonas;México;Marco;2023;19
Aéreo;Amazonas;Nicarágua;Janeiro;2023;2
Aéreo;Amazonas;Nicarágua;Marco;2023;2
Aéreo;Amazonas;Nigéria;Marco;2023;1
Aéreo;Amazonas;Noruega;Fevereiro;2023;2
Aéreo;Amazonas;Noruega;Marco;2023;1
Aéreo;Amazonas;Nova Zelândia;Janeiro;2023;1
Aéreo;Amazonas;Panamá;Janeiro;2023;0
Aéreo;Amazonas;Panamá;Fevereiro;2023;14
Aéreo;Amazonas;Panamá;Marco;2023;5
Aéreo;Amazonas;Peru;Janeiro;2023;11
Aéreo;Amazonas;Peru;Fevereiro;2023;12
Aéreo;Amazonas;Peru;Marco;2023;15
Aéreo;Amazonas;Polônia;Janeiro;2023;2
Aéreo;Amazonas;Polônia;Fevereiro;2023;1
Aéreo;Amazonas;Portugal;Janeiro;2023;2
Aéreo;Amazonas;Portugal;Fevereiro;2023;2
Aéreo;Amazonas;Portugal;Marco;2023;4
Aéreo;Amazonas;Reino Unido;Janeiro;2023;7
Aéreo;Amazonas;Reino Unido;Fevereiro;2023;7
Aéreo;Amazonas;Reino Unido;Marco;2023;11
Aéreo;Amazonas;República da Coreia;Janeiro;2023;3
Aéreo;Amazonas;República da Coreia;Fevereiro;2023;1
Aéreo;Amazonas;República da Coreia;Marco;2023;14
Aéreo;Amazonas;República Dominicana;Janeiro;2023;10
Aéreo;Amazonas;República Dominicana;Fevereiro;2023;3
Aéreo;Amazonas;República Dominicana;Marco;2023;5
Aéreo;Amazonas;Romênia;Fevereiro;2023;1
Aéreo;Amazonas;Rússia;Fevereiro;2023;3
Aéreo;Amazonas;Suécia;Janeiro;2023;1
Aéreo;Amazonas;Suécia;Marco;2023;1
Aéreo;Amazonas;Suíça;Janeiro;2023;1
Aéreo;Amazonas;Suíça;Fevereiro;2023;2
Aéreo;Amazonas;Suíça;Marco;2023;1
Aéreo;Amazonas;Suriname;Janeiro;2023;2
Aéreo;Amazonas;Suriname;Fevereiro;2023;2
Aéreo;Amazonas;Suriname;Marco;2023;3
Aéreo;Amazonas;Tailândia;Marco;2023;2
Aéreo;Amazonas;Taiwan;Marco;2023;1
Aéreo;Amazonas;Turquia;Janeiro;2023;1
Aéreo;Amazonas;Turquia;Marco;2023;4
Aéreo;Amazonas;Ucrânia;Marco;2023;3
Aéreo;Amazonas;Uruguai;Janeiro;2023;1
Aéreo;Amazonas;Venezuela;Janeiro;2023;4
Aéreo;Amazonas;Venezuela;Fevereiro;2023;4
Aéreo;Amazonas;Venezuela;Marco;2023;4
Aéreo;Bahia;Argentina;Janeiro;2023;0
Aéreo;Bahia;Argentina;Fevereiro;2023;1
Aéreo;Bahia;Argentina;Marco;2023;2
Aéreo;Bahia;Áustria;Fevereiro;2023;0
Aéreo;Bahia;Áustria;Marco;2023;1
Aéreo;Bahia;Canadá;Marco;2023;0
Aéreo;Bahia;Estados Unidos;Marco;2023;1
Aéreo;Bahia;França;Fevereiro;2023;0
Aéreo;Bahia;França;Marco;2023;1
Aéreo;Bahia;Holanda;Fevereiro;2023;0
Aéreo;Bahia;Itália;Fevereiro;2023;0
Aéreo;Bahia;Itália;Marco;2023;4
Aéreo;Bahia;Reino Unido;Marco;2023;0
Aéreo;Bahia;Suíça;Fevereiro;2023;0
Aéreo;Bahia;Suíça;Marco;2023;5
Aéreo;Bahia;Uruguai;Fevereiro;2023;1
Aéreo;Bahia;Afeganistão;Fevereiro;2023;0
Aéreo;Bahia;África do Sul;Janeiro;2023;1
Aéreo;Bahia;África do Sul;Fevereiro;2023;6
Aéreo;Bahia;Albânia;Janeiro;2023;1
Aéreo;Bahia;Albânia;Fevereiro;2023;1
Aéreo;Bahia;Albânia;Marco;2023;1
Aéreo;Bahia;Alemanha;Janeiro;2023;560
Aéreo;Bahia;Alemanha;Fevereiro;2023;513
Aéreo;Bahia;Alemanha;Marco;2023;420
Aéreo;Bahia;Andorra;Janeiro;2023;4
Aéreo;Bahia;Angola;Janeiro;2023;1
Aéreo;Bahia;Angola;Marco;2023;1
Aéreo;Bahia;Antígua e Barbuda;Fevereiro;2023;0
Aéreo;Bahia;Argentina;Janeiro;2023;4518
Aéreo;Bahia;Argentina;Fevereiro;2023;3643
Aéreo;Bahia;Argentina;Marco;2023;3857
Aéreo;Bahia;Armênia;Janeiro;2023;1
Aéreo;Bahia;Austrália;Janeiro;2023;5
Aéreo;Bahia;Austrália;Fevereiro;2023;3
Aéreo;Bahia;Austrália;Marco;2023;10
Aéreo;Bahia;Áustria;Janeiro;2023;24
Aéreo;Bahia;Áustria;Fevereiro;2023;26
Aéreo;Bahia;Áustria;Marco;2023;13
Aéreo;Bahia;Bélgica;Janeiro;2023;44
Aéreo;Bahia;Bélgica;Fevereiro;2023;57
Aéreo;Bahia;Bélgica;Marco;2023;52
Aéreo;Bahia;Bielorússia;Fevereiro;2023;2
Aéreo;Bahia;Bolívia;Janeiro;2023;3
Aéreo;Bahia;Bolívia;Fevereiro;2023;2
Aéreo;Bahia;Bolívia;Marco;2023;3
Aéreo;Bahia;Bósnia-Herzegovina;Fevereiro;2023;0
Aéreo;Bahia;Bósnia-Herzegovina;Marco;2023;1
Aéreo;Bahia;Bulgária;Fevereiro;2023;8
Aéreo;Bahia;Bulgária;Marco;2023;3
Aéreo;Bahia;Cabo Verde;Janeiro;2023;6
Aéreo;Bahia;Cabo Verde;Fevereiro;2023;3
Aéreo;Bahia;Cabo Verde;Marco;2023;1
Aéreo;Bahia;Canadá;Janeiro;2023;5
Aéreo;Bahia;Canadá;Fevereiro;2023;24
Aéreo;Bahia;Canadá;Marco;2023;6
Aéreo;Bahia;Casaquistão;Fevereiro;2023;0
Aéreo;Bahia;Chile;Janeiro;2023;22
Aéreo;Bahia;Chile;Fevereiro;2023;25
Aéreo;Bahia;Chile;Marco;2023;2
Aéreo;Bahia;China;Janeiro;2023;0
Aéreo;Bahia;China;Fevereiro;2023;1
Aéreo;Bahia;Chipre;Janeiro;2023;0
Aéreo;Bahia;Chipre;Fevereiro;2023;1
Aéreo;Bahia;Chipre;Marco;2023;0
Aéreo;Bahia;Cingapura;Janeiro;2023;2
Aéreo;Bahia;Cingapura;Fevereiro;2023;1
Aéreo;Bahia;Colômbia;Janeiro;2023;4
Aéreo;Bahia;Colômbia;Fevereiro;2023;6
Aéreo;Bahia;Colômbia;Marco;2023;6
Aéreo;Bahia;Costa do Marfim;Fevereiro;2023;1
Aéreo;Bahia;Costa do Marfim;Marco;2023;2
Aéreo;Bahia;Costa Rica;Fevereiro;2023;2
Aéreo;Bahia;Croácia;Janeiro;2023;0
Aéreo;Bahia;Croácia;Fevereiro;2023;2
Aéreo;Bahia;Croácia;Marco;2023;4
Aéreo;Bahia;Cuba;Fevereiro;2023;1
Aéreo;Bahia;Dinamarca;Janeiro;2023;36
Aéreo;Bahia;Dinamarca;Fevereiro;2023;23
Aéreo;Bahia;Dinamarca;Marco;2023;12
Aéreo;Bahia;Equador;Janeiro;2023;0
Aéreo;Bahia;Equador;Fevereiro;2023;1
Aéreo;Bahia;Eslováquia;Janeiro;2023;3
Aéreo;Bahia;Eslováquia;Fevereiro;2023;4
Aéreo;Bahia;Eslováquia;Marco;2023;1
Aéreo;Bahia;Eslovênia;Janeiro;2023;12
Aéreo;Bahia;Eslovênia;Fevereiro;2023;6
Aéreo;Bahia;Espanha;Janeiro;2023;387
Aéreo;Bahia;Espanha;Fevereiro;2023;319
Aéreo;Bahia;Espanha;Marco;2023;364
Aéreo;Bahia;Estados Unidos;Janeiro;2023;67
Aéreo;Bahia;Estados Unidos;Fevereiro;2023;219
Aéreo;Bahia;Estados Unidos;Marco;2023;64
Aéreo;Bahia;Estônia;Janeiro;2023;1
Aéreo;Bahia;Estônia;Fevereiro;2023;0
Aéreo;Bahia;Finlândia;Janeiro;2023;9
Aéreo;Bahia;Finlândia;Fevereiro;2023;8
Aéreo;Bahia;Finlândia;Marco;2023;8
Aéreo;Bahia;França;Janeiro;2023;503
Aéreo;Bahia;França;Fevereiro;2023;750
Aéreo;Bahia;França;Marco;2023;294
Aéreo;Bahia;Grécia;Janeiro;2023;11
Aéreo;Bahia;Grécia;Fevereiro;2023;9
Aéreo;Bahia;Grécia;Marco;2023;0
Aéreo;Bahia;Guiné Equatorial;Fevereiro;2023;1
Aéreo;Bahia;Guiné-Bissau;Janeiro;2023;1
Aéreo;Bahia;Guiné-Bissau;Marco;2023;0
Aéreo;Bahia;Holanda;Janeiro;2023;243
Aéreo;Bahia;Holanda;Fevereiro;2023;225
Aéreo;Bahia;Holanda;Marco;2023;102
Aéreo;Bahia;Hungria;Janeiro;2023;3
Aéreo;Bahia;Hungria;Fevereiro;2023;5
Aéreo;Bahia;Hungria;Marco;2023;5
Aéreo;Bahia;Índia;Marco;2023;2
Aéreo;Bahia;Irã;Janeiro;2023;2
Aéreo;Bahia;Irã;Marco;2023;1
Aéreo;Bahia;Irlanda;Janeiro;2023;24
Aéreo;Bahia;Irlanda;Fevereiro;2023;24
Aéreo;Bahia;Irlanda;Marco;2023;38
Aéreo;Bahia;Islândia;Janeiro;2023;1
Aéreo;Bahia;Islândia;Fevereiro;2023;2
Aéreo;Bahia;Israel;Janeiro;2023;79
Aéreo;Bahia;Israel;Fevereiro;2023;211
Aéreo;Bahia;Israel;Marco;2023;44
Aéreo;Bahia;Itália;Janeiro;2023;834
Aéreo;Bahia;Itália;Fevereiro;2023;730
Aéreo;Bahia;Itália;Marco;2023;576
Aéreo;Bahia;Jamaica;Fevereiro;2023;1
Aéreo;Bahia;Japão;Janeiro;2023;1
Aéreo;Bahia;Letônia;Janeiro;2023;2
Aéreo;Bahia;Letônia;Fevereiro;2023;2
Aéreo;Bahia;Letônia;Marco;2023;0
Aéreo;Bahia;Líbano;Janeiro;2023;0
Aéreo;Bahia;Líbano;Fevereiro;2023;1
Aéreo;Bahia;Lituânia;Fevereiro;2023;6
Aéreo;Bahia;Lituânia;Marco;2023;1
Aéreo;Bahia;Luxemburgo;Janeiro;2023;2
Aéreo;Bahia;Luxemburgo;Fevereiro;2023;10
Aéreo;Bahia;Luxemburgo;Marco;2023;9
Aéreo;Bahia;Macedônia;Marco;2023;1
Aéreo;Bahia;Malta;Fevereiro;2023;2
Aéreo;Bahia;Marrocos;Janeiro;2023;3
Aéreo;Bahia;Marrocos;Fevereiro;2023;0
Aéreo;Bahia;Marrocos;Marco;2023;0
Aéreo;Bahia;México;Janeiro;2023;5
Aéreo;Bahia;México;Fevereiro;2023;8
Aéreo;Bahia;México;Marco;2023;4
Aéreo;Bahia;Namíbia;Fevereiro;2023;1
Aéreo;Bahia;Namíbia;Marco;2023;2
Aéreo;Bahia;Nicarágua;Fevereiro;2023;0
Aéreo;Bahia;Noruega;Janeiro;2023;20
Aéreo;Bahia;Noruega;Fevereiro;2023;18
Aéreo;Bahia;Noruega;Marco;2023;14
Aéreo;Bahia;Nova Zelândia;Fevereiro;2023;1
Aéreo;Bahia;Paraguai;Janeiro;2023;6
Aéreo;Bahia;Paraguai;Fevereiro;2023;3
Aéreo;Bahia;Paraguai;Marco;2023;5
Aéreo;Bahia;Peru;Janeiro;2023;5
Aéreo;Bahia;Peru;Fevereiro;2023;4
Aéreo;Bahia;Peru;Marco;2023;2
Aéreo;Bahia;Polônia;Janeiro;2023;14
Aéreo;Bahia;Polônia;Fevereiro;2023;15
Aéreo;Bahia;Polônia;Marco;2023;5
Aéreo;Bahia;Portugal;Janeiro;2023;1230
Aéreo;Bahia;Portugal;Fevereiro;2023;1404
Aéreo;Bahia;Portugal;Marco;2023;1811
Aéreo;Bahia;Reino Unido;Janeiro;2023;152
Aéreo;Bahia;Reino Unido;Fevereiro;2023;191
Aéreo;Bahia;Reino Unido;Marco;2023;95
Aéreo;Bahia;República da Coreia;Janeiro;2023;0
Aéreo;Bahia;República da Coreia;Fevereiro;2023;2
Aéreo;Bahia;República do Kosovo;Marco;2023;1
Aéreo;Bahia;República Tcheca;Janeiro;2023;7
Aéreo;Bahia;República Tcheca;Fevereiro;2023;5
Aéreo;Bahia;República Tcheca;Marco;2023;6
Aéreo;Bahia;Romênia;Janeiro;2023;9
Aéreo;Bahia;Romênia;Fevereiro;2023;14
Aéreo;Bahia;Romênia;Marco;2023;10
Aéreo;Bahia;Ruanda;Fevereiro;2023;1
Aéreo;Bahia;Rússia;Janeiro;2023;2
Aéreo;Bahia;Rússia;Fevereiro;2023;4
Aéreo;Bahia;Rússia;Marco;2023;3
Aéreo;Bahia;San Marino;Marco;2023;1
Aéreo;Bahia;São Tome e Príncipe;Marco;2023;1
Aéreo;Bahia;Síria;Fevereiro;2023;0
Aéreo;Bahia;Suécia;Janeiro;2023;24
Aéreo;Bahia;Suécia;Fevereiro;2023;16
Aéreo;Bahia;Suécia;Marco;2023;19
Aéreo;Bahia;Suíça;Janeiro;2023;285
Aéreo;Bahia;Suíça;Fevereiro;2023;427
Aéreo;Bahia;Suíça;Marco;2023;236
Aéreo;Bahia;Tadjiquistão;Janeiro;2023;0
Aéreo;Bahia;Tailândia;Janeiro;2023;0
Aéreo;Bahia;Tailândia;Fevereiro;2023;1
Aéreo;Bahia;Tailândia;Marco;2023;1
Aéreo;Bahia;Taiwan;Janeiro;2023;1
Aéreo;Bahia;Tunísia;Fevereiro;2023;1
Aéreo;Bahia;Turquia;Janeiro;2023;1
Aéreo;Bahia;Turquia;Fevereiro;2023;7
Aéreo;Bahia;Ucrânia;Janeiro;2023;3
Aéreo;Bahia;Ucrânia;Fevereiro;2023;1
Aéreo;Bahia;Ucrânia;Marco;2023;3
Aéreo;Bahia;Uganda;Janeiro;2023;2
Aéreo;Bahia;Uruguai;Janeiro;2023;533
Aéreo;Bahia;Uruguai;Fevereiro;2023;451
Aéreo;Bahia;Uruguai;Marco;2023;28
Aéreo;Bahia;Vaticano;Janeiro;2023;1
Aéreo;Bahia;Venezuela;Janeiro;2023;2
Aéreo;Bahia;Venezuela;Fevereiro;2023;2
Aéreo;Bahia;Venezuela;Marco;2023;8
Aéreo;Ceará;Afeganistão;Fevereiro;2023;1
Aéreo;Ceará;África do Sul;Marco;2023;0
Aéreo;Ceará;Albânia;Janeiro;2023;1
Aéreo;Ceará;Albânia;Fevereiro;2023;2
Aéreo;Ceará;Albânia;Marco;2023;2
Aéreo;Ceará;Alemanha;Janeiro;2023;316
Aéreo;Ceará;Alemanha;Fevereiro;2023;296
Aéreo;Ceará;Alemanha;Marco;2023;293
Aéreo;Ceará;Andorra;Janeiro;2023;1
Aéreo;Ceará;Angola;Janeiro;2023;1
Aéreo;Ceará;Angola;Fevereiro;2023;0
Aéreo;Ceará;Angola;Marco;2023;3
Aéreo;Ceará;Argélia;Fevereiro;2023;0
Aéreo;Ceará;Argélia;Marco;2023;1
Aéreo;Ceará;Argentina;Janeiro;2023;393
Aéreo;Ceará;Argentina;Fevereiro;2023;329
Aéreo;Ceará;Argentina;Marco;2023;255
Aéreo;Ceará;Austrália;Janeiro;2023;2
Aéreo;Ceará;Austrália;Fevereiro;2023;2
Aéreo;Ceará;Áustria;Janeiro;2023;41
Aéreo;Ceará;Áustria;Fevereiro;2023;23
Aéreo;Ceará;Áustria;Marco;2023;24
Aéreo;Ceará;Bélgica;Janeiro;2023;60
Aéreo;Ceará;Bélgica;Fevereiro;2023;65
Aéreo;Ceará;Bélgica;Marco;2023;45
Aéreo;Ceará;Bielorússia;Marco;2023;1
Aéreo;Ceará;Bulgária;Janeiro;2023;0
Aéreo;Ceará;Bulgária;Fevereiro;2023;5
Aéreo;Ceará;Bulgária;Marco;2023;6
Aéreo;Ceará;Cabo Verde;Janeiro;2023;9
Aéreo;Ceará;Cabo Verde;Fevereiro;2023;10
Aéreo;Ceará;Cabo Verde;Marco;2023;10
Aéreo;Ceará;Canadá;Janeiro;2023;18
Aéreo;Ceará;Canadá;Fevereiro;2023;5
Aéreo;Ceará;Canadá;Marco;2023;5
Aéreo;Ceará;Chile;Janeiro;2023;3
Aéreo;Ceará;Chile;Fevereiro;2023;4
Aéreo;Ceará;Chile;Marco;2023;0
Aéreo;Ceará;China;Janeiro;2023;1
Aéreo;Ceará;China;Fevereiro;2023;3
Aéreo;Ceará;China;Marco;2023;5
Aéreo;Ceará;China, Hong Kong;Marco;2023;2
Aéreo;Ceará;Cingapura;Fevereiro;2023;3
Aéreo;Ceará;Colômbia;Janeiro;2023;4
Aéreo;Ceará;Colômbia;Fevereiro;2023;4
Aéreo;Ceará;Colômbia;Marco;2023;1
Aéreo;Ceará;Costa Rica;Fevereiro;2023;1
Aéreo;Ceará;Croácia;Janeiro;2023;1
Aéreo;Ceará;Croácia;Fevereiro;2023;3
Aéreo;Ceará;Croácia;Marco;2023;1
Aéreo;Ceará;Dinamarca;Janeiro;2023;22
Aéreo;Ceará;Dinamarca;Fevereiro;2023;35
Aéreo;Ceará;Dinamarca;Marco;2023;24
Aéreo;Ceará;El Salvador;Janeiro;2023;1
Aéreo;Ceará;El Salvador;Fevereiro;2023;1
Aéreo;Ceará;El Salvador;Marco;2023;1
Aéreo;Ceará;Equador;Fevereiro;2023;1
Aéreo;Ceará;Equador;Marco;2023;0
Aéreo;Ceará;Eslováquia;Janeiro;2023;2
Aéreo;Ceará;Eslováquia;Fevereiro;2023;4
Aéreo;Ceará;Eslováquia;Marco;2023;2
Aéreo;Ceará;Eslovênia;Janeiro;2023;17
Aéreo;Ceará;Eslovênia;Fevereiro;2023;15
Aéreo;Ceará;Eslovênia;Marco;2023;7
Aéreo;Ceará;Espanha;Janeiro;2023;187
Aéreo;Ceará;Espanha;Fevereiro;2023;125
Aéreo;Ceará;Espanha;Marco;2023;177
Aéreo;Ceará;Estados Unidos;Janeiro;2023;151
Aéreo;Ceará;Estados Unidos;Fevereiro;2023;298
Aéreo;Ceará;Estados Unidos;Marco;2023;298
Aéreo;Ceará;Estônia;Janeiro;2023;2
Aéreo;Ceará;Estônia;Fevereiro;2023;2
Aéreo;Ceará;Filipinas;Janeiro;2023;1
Aéreo;Ceará;Filipinas;Marco;2023;0
Aéreo;Ceará;Finlândia;Janeiro;2023;19
Aéreo;Ceará;Finlândia;Fevereiro;2023;14
Aéreo;Ceará;Finlândia;Marco;2023;14
Aéreo;Ceará;França;Janeiro;2023;579
Aéreo;Ceará;França;Fevereiro;2023;793
Aéreo;Ceará;França;Marco;2023;281
Aéreo;Ceará;Geórgia;Fevereiro;2023;1
Aéreo;Ceará;Grécia;Janeiro;2023;6
Aéreo;Ceará;Grécia;Fevereiro;2023;3
Aéreo;Ceará;Grécia;Marco;2023;8
Aéreo;Ceará;Guatemala;Fevereiro;2023;1
Aéreo;Ceará;Guatemala;Marco;2023;3
Aéreo;Ceará;Guiné;Fevereiro;2023;2
Aéreo;Ceará;Guiné-Bissau;Janeiro;2023;5
Aéreo;Ceará;Guiné-Bissau;Fevereiro;2023;0
Aéreo;Ceará;Guiné-Bissau;Marco;2023;2
Aéreo;Ceará;Holanda;Janeiro;2023;228
Aéreo;Ceará;Holanda;Fevereiro;2023;181
Aéreo;Ceará;Holanda;Marco;2023;152
Aéreo;Ceará;Honduras;Janeiro;2023;1
